Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F
"66","Fiji","1723","Sugar Crops Primary","5510","Production","tonnes","1166000.000000","A","1853000.000000","A","2374401.000000","A","2356410.000000","A","2205649.000000","A","2227536.000000","A","2197335.000000","A","2871495.000000","A","2376923.000000","A","2885983.000000","A","2545205.000000","A","2238358.000000","A","2495419.000000","A","2150978.000000","A","2160122.000000","A","2283000.000000","A","2674000.000000","A","2853000.000000","A","4063000.000000","A","3360000.000000","A","3931000.000000","A","4075000.000000","A","2203000.000000","A","4290000.000000","A","3043000.000000","A","4109000.000000","A","2960358.000000","A","3185362.000000","A","4099000.000000","A","4016000.000000","A","3380324.000000","A","3533000.000000","A","3704000.000000","A","4064320.000000","A","4110238.000000","A","3729000.000000","A","3384000.000000","A","2263000.000000","A","3747000.000000","A","3598000.000000","A","3077000.000000","A","3216000.000000","A","2817000.000000","A","2971000.000000","A","2826000.000000","A","3192000.000000","A","2513000.000000","A","2322000.000000","A","2089000.000000","A","1751000.000000","A","2115000.000000","A","1546000.000000","A","1610000.000000","A","1832000.000000","A","1845000.000000","A","1387000.000000","A","1631000.000000","A","1697000.000000","A","1514918.000000","A"
"66","Fiji","1735","Vegetables Primary","5312","Area harvested","ha","470.000000","A","490.000000","A","500.000000","A","510.000000","A","530.000000","A","540.000000","A","550.000000","A","570.000000","A","590.000000","A","610.000000","A","520.000000","A","640.000000","A","660.000000","A","680.000000","A","710.000000","A","720.000000","A","730.000000","A","750.000000","A","760.000000","A","790.000000","A","805.000000","A","840.000000","A","1490.000000","A","635.000000","A","855.000000","A","1133.000000","A","1922.000000","A","1088.000000","A","1220.000000","A","1290.000000","A","1223.000000","A","1328.000000","A","1802.000000","A","1912.000000","A","2020.000000","A","1918.000000","A","1975.000000","A","2116.000000","A","2379.000000","A","2505.000000","A","2446.000000","A","2734.000000","A","2741.000000","A","2881.000000","A","3043.000000","A","3571.000000","A","3608.000000","A","3481.000000","A","3791.000000","A","2507.000000","A","3375.000000","A","1336.000000","A","3110.000000","A","3366.000000","A","3135.000000","A","2767.000000","A","3350.000000","A","3305.000000","A","3714.000000","A"
"66","Fiji","1735","Vegetables Primary","5419","Yield","hg/ha","67021.000000","Fc","64286.000000","Fc","63000.000000","Fc","61765.000000","Fc","59434.000000","Fc","58333.000000","Fc","53636.000000","Fc","57018.000000","Fc","56780.000000","Fc","56557.000000","Fc","60577.000000","Fc","53906.000000","Fc","55303.000000","Fc","56618.000000","Fc","58451.000000","Fc","59028.000000","Fc","58219.000000","Fc","63333.000000","Fc","49342.000000","Fc","41772.000000","Fc","32298.000000","Fc","34524.000000","Fc","19463.000000","Fc","79528.000000","Fc","79883.000000","Fc","64263.000000","Fc","75198.000000","Fc","72721.000000","Fc","76648.000000","Fc","66016.000000","Fc","71104.000000","Fc","79322.000000","Fc","100583.000000","Fc","77814.000000","Fc","77723.000000","Fc","76283.000000","Fc","79033.000000","Fc","73847.000000","Fc","71354.000000","Fc","72687.000000","Fc","74101.000000","Fc","76551.000000","Fc","77129.000000","Fc","78070.000000","Fc","78663.000000","Fc","79398.000000","Fc","79387.000000","Fc","83269.000000","Fc","86265.000000","Fc","80977.000000","Fc","90599.000000","Fc","83106.000000","Fc","91672.000000","Fc","89135.000000","Fc","95088.000000","Fc","96653.000000","Fc","99119.000000","Fc","102983.000000","Fc","102305.000000","Fc"
"66","Fiji","1735","Vegetables Primary","5510","Production","tonnes","3150.000000","A","3150.000000","A","3150.000000","A","3150.000000","A","3150.000000","A","3150.000000","A","2950.000000","A","3250.000000","A","3350.000000","A","3450.000000","A","3150.000000","A","3450.000000","A","3650.000000","A","3850.000000","A","4150.000000","A","4250.000000","A","4250.000000","A","4750.000000","A","3750.000000","A","3300.000000","A","2600.000000","A","2900.000000","A","2900.000000","A","5050.000000","A","6830.000000","A","7281.000000","A","14453.000000","A","7912.000000","A","9351.000000","A","8516.000000","A","8696.000000","A","10534.000000","A","18125.000000","A","14878.000000","A","15700.000000","A","14631.000000","A","15609.000000","A","15626.000000","A","16975.000000","A","18208.000000","A","18125.000000","A","20929.000000","A","21141.000000","A","22492.000000","A","23937.000000","A","28353.000000","A","28643.000000","A","28986.000000","A","32703.000000","A","20301.000000","A","30577.000000","A","11103.000000","A","28510.000000","A","30003.000000","A","29810.000000","A","26744.000000","A","33205.000000","A","34036.000000","A","37996.000000","A"
"70","French Polynesia","572","Avocados","5312","Area harvested","ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.000000","F","3.000000","F","5.000000","F","5.000000","F","5.000000","F","4.000000","F","5.000000","F","6.000000","","7.000000","F","7.000000","F","7.000000","F","6.000000","Im","6.000000","Im","7.000000","Im","7.000000","Im","7.000000","F","7.000000","F","7.000000","F","7.000000","F","7.000000","F","10.000000","F","11.000000","F","11.000000","F","7.000000","F","7.000000","F","7.000000","F","8.000000","F","8.000000","F","8.000000","Im","8.000000","Im","8.000000","Im","8.000000","Im","8.000000","Im"
"70","French Polynesia","572","Avocados","5419","Yield","hg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93333.000000","Fc","123333.000000","Fc","114000.000000","Fc","114000.000000","Fc","122000.000000","Fc","100000.000000","Fc","100000.000000","Fc","103333.000000","Fc","100000.000000","Fc","107143.000000","Fc","111429.000000","Fc","111667.000000","Fc","116667.000000","Fc","110000.000000","Fc","117143.000000","Fc","122857.000000","Fc","124286.000000","Fc","125714.000000","Fc","125714.000000","Fc","130000.000000","Fc","132000.000000","Fc","133636.000000","Fc","136364.000000","Fc","138571.000000","Fc","142857.000000","Fc","150000.000000","Fc","137500.000000","Fc","137500.000000","Fc","140000.000000","Fc","150000.000000","Fc","146250.000000","Fc","147500.000000","Fc","147500.000000","Fc"
"70","French Polynesia","572","Avocados","5510","Production","tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.000000","","37.000000","","57.000000","","57.000000","","61.000000","","40.000000","","50.000000","","62.000000","","70.000000","F","75.000000","Im","78.000000","","67.000000","","70.000000","F","77.000000","Im","82.000000","Im","86.000000","Im","87.000000","Im","88.000000","Im","88.000000","Im","91.000000","Im","132.000000","Im","147.000000","Im","150.000000","Im","97.000000","Im","100.000000","F","105.000000","F","110.000000","F","110.000000","F","112.000000","Im","120.000000","Im","117.000000","Im","118.000000","Im","118.000000","Im"
"70","French Polynesia","486","Bananas","5312","Area harvested","ha","80.000000","F","80.000000","F","85.000000","F","85.000000","F","85.000000","F","85.000000","F","85.000000","F","90.000000","F","90.000000","F","90.000000","F","95.000000","F","95.000000","F","100.000000","F","100.000000","F","100.000000","F","100.000000","F","100.000000","F","100.000000","F","100.000000","F","100.000000","F","100.000000","F","100.000000","F","85.000000","F","85.000000","F","87.000000","F","90.000000","F","90.000000","F","90.000000","F","90.000000","F","94.000000","Im","92.000000","F","72.000000","Im","84.000000","Im","95.000000","F","100.000000","F","89.000000","Im","103.000000","Im","70.000000","F","65.000000","F","70.000000","F","78.000000","Im","95.000000","F","110.000000","F","120.000000","F","130.000000","F","110.000000","F","100.000000","F","26.000000","F","16.000000","F","32.000000","F","27.000000","F","28.000000","F","30.000000","F","30.000000","F","31.000000","Im","29.000000","Im","28.000000","Im","27.000000","Im","26.000000","Im"
"70","French Polynesia","486","Bananas","5419","Yield","hg/ha","51875.000000","Fc","53125.000000","Fc","51176.000000","Fc","52941.000000","Fc","54118.000000","Fc","55882.000000","Fc","57059.000000","Fc","55556.000000","Fc","57778.000000","Fc","59444.000000","Fc","57895.000000","Fc","60000.000000","Fc","60000.000000","Fc","63000.000000","Fc","65000.000000","Fc","68000.000000","Fc","70000.000000","Fc","70000.000000","Fc","70000.000000","Fc","70000.000000","Fc","70000.000000","Fc","70000.000000","Fc","58824.000000","Fc","63529.000000","Fc","79885.000000","Fc","77111.000000","Fc","54778.000000","Fc","51111.000000","Fc","58889.000000","Fc","46809.000000","Fc","69891.000000","Fc","71250.000000","Fc","71548.000000","Fc","73263.000000","Fc","70400.000000","Fc","70562.000000","Fc","70874.000000","Fc","72429.000000","Fc","72154.000000","Fc","71429.000000","Fc","70641.000000","Fc","73684.000000","Fc","74000.000000","Fc","71583.000000","Fc","74769.000000","Fc","50727.000000","Fc","56700.000000","Fc","73846.000000","Fc","75000.000000","Fc","73750.000000","Fc","70000.000000","Fc","70000.000000","Fc","70333.000000","Fc","70000.000000","Fc","68710.000000","Fc","70000.000000","Fc","69643.000000","Fc","68889.000000","Fc","70000.000000","Fc"
"70","French Polynesia","486","Bananas","5510","Production","tonnes","415.000000","F","425.000000","F","435.000000","F","450.000000","F","460.000000","F","475.000000","F","485.000000","F","500.000000","F","520.000000","F","535.000000","F","550.000000","F","570.000000","F","600.000000","F","630.000000","F","650.000000","F","680.000000","F","700.000000","F","700.000000","F","700.000000","F","700.000000","F","700.000000","F","700.000000","F","500.000000","F","540.000000","","695.000000","","694.000000","","493.000000","","460.000000","","530.000000","","440.000000","","643.000000","","513.000000","","601.000000","","696.000000","","704.000000","","628.000000","","730.000000","","507.000000","","469.000000","","500.000000","F","551.000000","Im","700.000000","F","814.000000","","859.000000","","972.000000","","558.000000","","567.000000","","192.000000","","120.000000","","236.000000","","189.000000","Im","196.000000","Im","211.000000","Im","210.000000","Im","213.000000","Im","203.000000","Im","195.000000","Im","186.000000","Im","182.000000","Im"
"70","French Polynesia","358","Cabbages and other brassicas","5312","Area harvested","ha","50.000000","F","50.000000","F","50.000000","F","50.000000","F","50.000000","F","50.000000","F","50.000000","F","50.000000","F","50.000000","F","50.000000","F","75.000000","F","75.000000","F","75.000000","F","75.000000","F","75.000000","F","75.000000","F","75.000000","F","75.000000","F","75.000000","F","75.000000","F","120.000000","F","120.000000","F","120.000000","F","120.000000","F","120.000000","F","60.000000","F","60.000000","F","60.000000","F","50.000000","F","51.000000","Im","60.000000","F","74.000000","Im","60.000000","","80.000000","","75.000000","F","60.000000","F","100.000000","F","85.000000","F","95.000000","F","98.000000","F","90.000000","Im","90.000000","Im","90.000000","F","100.000000","F","90.000000","F","80.000000","F","70.000000","F","60.000000","F","70.000000","F","60.000000","F","65.000000","F","100.000000","F","100.000000","F","91.000000","Im","84.000000","Im","85.000000","Im","85.000000","Im","86.000000","Im","86.000000","Im"
"70","French Polynesia","358","Cabbages and other brassicas","5419","Yield","hg/ha","80000.000000","Fc","84000.000000","Fc","88000.000000","Fc","92000.000000","Fc","96000.000000","Fc","100000.000000","Fc","106000.000000","Fc","110000.000000","Fc","116000.000000","Fc","120000.000000","Fc","84000.000000","Fc","86667.000000","Fc","91733.000000","Fc","103867.000000","Fc","103733.000000","Fc","78133.000000","Fc","77733.000000","Fc","77867.000000","Fc","88533.000000","Fc","92533.000000","Fc","94833.000000","Fc","101667.000000","Fc","81250.000000","Fc","67000.000000","Fc","76333.000000","Fc","81833.000000","Fc","110500.000000","Fc","134667.000000","Fc","114400.000000","Fc","113725.000000","Fc","117833.000000","Fc","117703.000000","Fc","150000.000000","Fc","105000.000000","Fc","106000.000000","Fc","104667.000000","Fc","126500.000000","Fc","103882.000000","Fc","111684.000000","Fc","112245.000000","Fc","122222.000000","Fc","126667.000000","Fc","141222.000000","Fc","139400.000000","Fc","146222.000000","Fc","137125.000000","Fc","139286.000000","Fc","136167.000000","Fc","134286.000000","Fc","140333.000000","Fc","140769.000000","Fc","141700.000000","Fc","142200.000000","Fc","141319.000000","Fc","143095.000000","Fc","141412.000000","Fc","142353.000000","Fc","141628.000000","Fc","142558.000000","Fc"
"70","French Polynesia","358","Cabbages and other brassicas","5510","Production","tonnes","400.000000","F","420.000000","F","440.000000","F","460.000000","F","480.000000","F","500.000000","F","530.000000","F","550.000000","F","580.000000","F","600.000000","F","630.000000","F","650.000000","F","688.000000","","779.000000","","778.000000","","586.000000","","583.000000","","584.000000","","664.000000","","694.000000","","1138.000000","","1220.000000","","975.000000","","804.000000","","916.000000","","491.000000","","663.000000","","808.000000","","572.000000","","580.000000","","707.000000","","871.000000","","900.000000","","840.000000","","795.000000","","628.000000","","1265.000000","","883.000000","","1061.000000","","1100.000000","F","1100.000000","Im","1140.000000","Im","1271.000000","","1394.000000","","1316.000000","","1097.000000","","975.000000","","817.000000","","940.000000","","842.000000","","915.000000","Im","1417.000000","Im","1422.000000","Im","1286.000000","Im","1202.000000","Im","1202.000000","Im","1210.000000","Im","1218.000000","Im","1226.000000","Im"
"70","French Polynesia","426","Carrots and turnips","5312","Area harvested","ha","20.000000","F","20.000000","F","20.000000","F","20.000000","F","20.000000","F","20.000000","F","20.000000","F","20.000000","F","20.000000","F","20.000000","F","20.000000","F","20.000000","F","20.000000","F","20.000000","F","10.000000","F","20.000000","F","20.000000","F","10.000000","F","10.000000","F","10.000000","F","20.000000","F","30.000000","F","30.000000","F","30.000000","F","20.000000","F","15.000000","F","20.000000","F","20.000000","F","30.000000","F","28.000000","Im","25.000000","F","19.000000","Im","25.000000","","20.000000","","22.000000","Im","24.000000","Im","25.000000","F","20.000000","F","15.000000","F","18.000000","F","19.000000","Im","19.000000","Im","20.000000","F","15.000000","F","20.000000","F","15.000000","F","19.000000","F","11.000000","F","17.000000","Im","25.000000","F","19.000000","F","17.000000","F","11.000000","F","11.000000","Im","15.000000","Im","15.000000","Im","16.000000","Im","15.000000","Im","15.000000","Im"
"70","French Polynesia","426","Carrots and turnips","5419","Yield","hg/ha","100000.000000","Fc","100000.000000","Fc","100000.000000","Fc","100000.000000","Fc","100000.000000","Fc","100000.000000","Fc","100000.000000","Fc","100000.000000","Fc","100000.000000","Fc","100000.000000","Fc","100000.000000","Fc","100000.000000","Fc","100500.000000","Fc","103500.000000","Fc","105000.000000","Fc","100000.000000","Fc","112500.000000","Fc","100000.000000","Fc","169000.000000","Fc","123000.000000","Fc","113000.000000","Fc","122667.000000","Fc","109333.000000","Fc","140000.000000","Fc","133500.000000","Fc","101333.000000","Fc","125000.000000","Fc","148000.000000","Fc","155333.000000","Fc","178571.000000","Fc","138800.000000","Fc","158947.000000","Fc","141200.000000","Fc","234000.000000","Fc","218636.000000","Fc","226250.000000","Fc","272400.000000","Fc","230000.000000","Fc","185333.000000","Fc","166667.000000","Fc","176316.000000","Fc","179474.000000","Fc","176000.000000","Fc","159333.000000","Fc","156500.000000","Fc","159333.000000","Fc","167895.000000","Fc","157273.000000","Fc","160588.000000","Fc","162000.000000","Fc","165789.000000","Fc","166471.000000","Fc","166364.000000","Fc","165455.000000","Fc","154000.000000","Fc","150667.000000","Fc","138750.000000","Fc","145333.000000","Fc","142000.000000","Fc"
"70","French Polynesia","426","Carrots and turnips","5510","Production","tonnes","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","201.000000","","207.000000","","105.000000","","200.000000","","225.000000","","100.000000","","169.000000","","123.000000","","226.000000","","368.000000","","328.000000","","420.000000","","267.000000","","152.000000","","250.000000","","296.000000","","466.000000","","500.000000","","347.000000","","302.000000","","353.000000","","468.000000","","481.000000","","543.000000","","681.000000","","460.000000","","278.000000","","300.000000","F","335.000000","Im","341.000000","Im","352.000000","","239.000000","","313.000000","","239.000000","","319.000000","","173.000000","","273.000000","","405.000000","","315.000000","Im","283.000000","Im","183.000000","Im","182.000000","Im","231.000000","Im","226.000000","Im","222.000000","Im","218.000000","Im","213.000000","Im"
